country_name,country_code,indicator_name,year,value,region,continent
bhutan,btn,political stability and absence of violence/terrorism,2017-12-31,1.11712992191315,south asia,asia
bhutan,btn,political stability and absence of violence/terrorism,2018-12-31,1.09390616416931,south asia,asia
bhutan,btn,political stability and absence of violence/terrorism,2019-12-31,1.08209586143494,south asia,asia
bhutan,btn,political stability and absence of violence/terrorism,2020-12-31,1.02367961406708,south asia,asia
bhutan,btn,political stability and absence of violence/terrorism,2021-12-31,0.973133087158203,south asia,asia
bhutan,btn,regulatory quality,1996-12-31,-0.411945343017578,south asia,asia
bhutan,btn,regulatory quality,1998-12-31,-0.408505082130432,south asia,asia
bhutan,btn,regulatory quality,2000-12-31,-0.428554445505142,south asia,asia
bhutan,btn,regulatory quality,2002-12-31,-0.508570909500122,south asia,asia
bhutan,btn,regulatory quality,2003-12-31,-0.0487161204218864,south asia,asia
bhutan,btn,regulatory quality,2004-12-31,-0.915191173553467,south asia,asia
bhutan,btn,regulatory quality,2005-12-31,-0.286168545484543,south asia,asia
bhutan,btn,regulatory quality,2006-12-31,-0.577596843242645,south asia,asia
bhutan,btn,regulatory quality,2007-12-31,-0.709744989871979,south asia,asia
bhutan,btn,regulatory quality,2008-12-31,-0.765467464923859,south asia,asia
bhutan,btn,regulatory quality,2009-12-31,-1.07183527946472,south asia,asia
bhutan,btn,regulatory quality,2010-12-31,-1.15894365310669,south asia,asia
bhutan,btn,regulatory quality,2011-12-31,-1.15420484542847,south asia,asia
bhutan,btn,regulatory quality,2012-12-31,-1.09300851821899,south asia,asia
bhutan,btn,regulatory quality,2013-12-31,-1.08675539493561,south asia,asia
bhutan,btn,regulatory quality,2014-12-31,-1.01474559307098,south asia,asia
bhutan,btn,regulatory quality,2015-12-31,-0.718258857727051,south asia,asia
bhutan,btn,regulatory quality,2016-12-31,-0.674993693828583,south asia,asia
bhutan,btn,regulatory quality,2017-12-31,-0.326052337884903,south asia,asia
bhutan,btn,regulatory quality,2018-12-31,-0.331837832927704,south asia,asia
bhutan,btn,regulatory quality,2019-12-31,-0.311885327100754,south asia,asia
bhutan,btn,regulatory quality,2020-12-31,-0.285183250904083,south asia,asia
bhutan,btn,regulatory quality,2021-12-31,-0.368813067674637,south asia,asia
bhutan,btn,rule of law,1996-12-31,-0.0315036252140999,south asia,asia
bhutan,btn,rule of law,1998-12-31,0.0383083745837212,south asia,asia
bhutan,btn,rule of law,2000-12-31,0.130426153540611,south asia,asia
bhutan,btn,rule of law,2002-12-31,0.0694017261266708,south asia,asia
bhutan,btn,rule of law,2003-12-31,0.136125683784485,south asia,asia
bhutan,btn,rule of law,2004-12-31,0.223591417074203,south asia,asia
bhutan,btn,rule of law,2005-12-31,0.332806766033173,south asia,asia
bhutan,btn,rule of law,2006-12-31,0.212459489703178,south asia,asia
bhutan,btn,rule of law,2007-12-31,0.367832779884338,south asia,asia
bhutan,btn,rule of law,2008-12-31,0.421698182821274,south asia,asia
bhutan,btn,rule of law,2009-12-31,0.219097927212715,south asia,asia
bhutan,btn,rule of law,2010-12-31,0.161859259009361,south asia,asia
bhutan,btn,rule of law,2011-12-31,0.205665543675423,south asia,asia
bhutan,btn,rule of law,2012-12-31,0.260953724384308,south asia,asia
bhutan,btn,rule of law,2013-12-31,0.317648261785507,south asia,asia
bhutan,btn,rule of law,2014-12-31,0.417663902044296,south asia,asia
bhutan,btn,rule of law,2015-12-31,0.569636940956116,south asia,asia
bhutan,btn,rule of law,2016-12-31,0.532755732536316,south asia,asia
bhutan,btn,rule of law,2017-12-31,0.657180070877075,south asia,asia
bhutan,btn,rule of law,2018-12-31,0.572509109973907,south asia,asia
bhutan,btn,rule of law,2019-12-31,0.605705380439758,south asia,asia
bhutan,btn,rule of law,2020-12-31,0.609661877155304,south asia,asia
bhutan,btn,rule of law,2021-12-31,0.635634660720825,south asia,asia
bhutan,btn,voice and accountability,1996-12-31,-0.952189922332764,south asia,asia
bhutan,btn,voice and accountability,1998-12-31,-1.098304271698,south asia,asia
bhutan,btn,voice and accountability,2000-12-31,-1.11235654354095,south asia,asia
bhutan,btn,voice and accountability,2002-12-31,-1.29027080535889,south asia,asia
bhutan,btn,voice and accountability,2003-12-31,-1.14678192138672,south asia,asia
bhutan,btn,voice and accountability,2004-12-31,-0.965037107467651,south asia,asia
bhutan,btn,voice and accountability,2005-12-31,-1.07215547561646,south asia,asia
bhutan,btn,voice and accountability,2006-12-31,-1.05876350402832,south asia,asia
bhutan,btn,voice and accountability,2007-12-31,-0.872591912746429,south asia,asia
bhutan,btn,voice and accountability,2008-12-31,-0.505405187606812,south asia,asia
bhutan,btn,voice and accountability,2009-12-31,-0.461808323860168,south asia,asia
bhutan,btn,voice and accountability,2010-12-31,-0.416917324066162,south asia,asia
bhutan,btn,voice and accountability,2011-12-31,-0.404029369354248,south asia,asia
bhutan,btn,voice and accountability,2012-12-31,-0.280920058488846,south asia,asia
bhutan,btn,voice and accountability,2013-12-31,-0.158783659338951,south asia,asia
bhutan,btn,voice and accountability,2014-12-31,-0.10293859988451,south asia,asia
bhutan,btn,voice and accountability,2015-12-31,-0.0348062813282013,south asia,asia
bhutan,btn,voice and accountability,2016-12-31,-0.0258919056504965,south asia,asia
bhutan,btn,voice and accountability,2017-12-31,0.010953102260828,south asia,asia
bhutan,btn,voice and accountability,2018-12-31,0.0348471328616142,south asia,asia
bhutan,btn,voice and accountability,2019-12-31,0.0747612863779068,south asia,asia
bhutan,btn,voice and accountability,2020-12-31,0.15353949368,south asia,asia
bhutan,btn,voice and accountability,2021-12-31,0.225645169615746,south asia,asia
bolivia,bol,control of corruption,1996-12-31,-0.8248291015625,latin america & caribbean,americas
bolivia,bol,control of corruption,1998-12-31,-0.442392319440842,latin america & caribbean,americas
bolivia,bol,control of corruption,2000-12-31,-0.483501076698303,latin america & caribbean,americas
bolivia,bol,control of corruption,2002-12-31,-0.940807521343231,latin america & caribbean,americas
bolivia,bol,control of corruption,2003-12-31,-0.853618502616882,latin america & caribbean,americas
bolivia,bol,control of corruption,2004-12-31,-0.809159338474274,latin america & caribbean,americas
bolivia,bol,control of corruption,2005-12-31,-0.74197906255722,latin america & caribbean,americas
bolivia,bol,control of corruption,2006-12-31,-0.431123644113541,latin america & caribbean,americas
bolivia,bol,control of corruption,2007-12-31,-0.4021937251091,latin america & caribbean,americas
bolivia,bol,control of corruption,2008-12-31,-0.528391659259796,latin america & caribbean,americas
bolivia,bol,control of corruption,2009-12-31,-0.631416976451874,latin america & caribbean,americas
bolivia,bol,control of corruption,2010-12-31,-0.458648711442947,latin america & caribbean,americas
bolivia,bol,control of corruption,2011-12-31,-0.573696494102478,latin america & caribbean,americas
bolivia,bol,control of corruption,2012-12-31,-0.727891862392426,latin america & caribbean,americas
bolivia,bol,control of corruption,2013-12-31,-0.587771356105804,latin america & caribbean,americas
bolivia,bol,control of corruption,2014-12-31,-0.628422021865845,latin america & caribbean,americas
bolivia,bol,control of corruption,2015-12-31,-0.694146633148193,latin america & caribbean,americas
bolivia,bol,control of corruption,2016-12-31,-0.754407942295074,latin america & caribbean,americas
bolivia,bol,control of corruption,2017-12-31,-0.679951369762421,latin america & caribbean,americas
bolivia,bol,control of corruption,2018-12-31,-0.667338609695435,latin america & caribbean,americas
bolivia,bol,control of corruption,2019-12-31,-0.761989772319794,latin america & caribbean,americas
bolivia,bol,control of corruption,2020-12-31,-0.824403941631317,latin america & caribbean,americas
bolivia,bol,control of corruption,2021-12-31,-0.864102959632874,latin america & caribbean,americas
bolivia,bol,government effectiveness,1996-12-31,-0.17498953640461,latin america & caribbean,americas
bolivia,bol,government effectiveness,1998-12-31,-0.097585991024971,latin america & caribbean,americas
bolivia,bol,government effectiveness,2000-12-31,-0.309992283582687,latin america & caribbean,americas
bolivia,bol,government effectiveness,2002-12-31,-0.327785730361938,latin america & caribbean,americas
bolivia,bol,government effectiveness,2003-12-31,-0.38290086388588,latin america & caribbean,americas
bolivia,bol,government effectiveness,2004-12-31,-0.648214280605316,latin america & caribbean,americas
bolivia,bol,government effectiveness,2005-12-31,-0.699732720851898,latin america & caribbean,americas
bolivia,bol,government effectiveness,2006-12-31,-0.733223915100098,latin america & caribbean,americas
bolivia,bol,government effectiveness,2007-12-31,-0.574611723423004,latin america & caribbean,americas
bolivia,bol,government effectiveness,2008-12-31,-0.631037652492523,latin america & caribbean,americas
bolivia,bol,government effectiveness,2009-12-31,-0.607502222061157,latin america & caribbean,americas
bolivia,bol,government effectiveness,2010-12-31,-0.502368271350861,latin america & caribbean,americas
bolivia,bol,government effectiveness,2011-12-31,-0.471269518136978,latin america & caribbean,americas
bolivia,bol,government effectiveness,2012-12-31,-0.361267656087875,latin america & caribbean,americas
bolivia,bol,government effectiveness,2013-12-31,-0.379845023155212,latin america & caribbean,americas
bolivia,bol,government effectiveness,2014-12-31,-0.586189091205597,latin america & caribbean,americas
bolivia,bol,government effectiveness,2015-12-31,-0.651217341423035,latin america & caribbean,americas
bolivia,bol,government effectiveness,2016-12-31,-0.57604306936264,latin america & caribbean,americas
bolivia,bol,government effectiveness,2017-12-31,-0.370755553245544,latin america & caribbean,americas
bolivia,bol,government effectiveness,2018-12-31,-0.30380716919899,latin america & caribbean,americas
bolivia,bol,government effectiveness,2019-12-31,-0.774055242538452,latin america & caribbean,americas
bolivia,bol,government effectiveness,2020-12-31,-0.702078521251678,latin america & caribbean,americas
bolivia,bol,government effectiveness,2021-12-31,-0.731921494007111,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,1996-12-31,-0.134768322110176,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,1998-12-31,-0.241092368960381,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2000-12-31,-0.23706117272377,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2002-12-31,-0.286515563726425,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2003-12-31,-0.83488517999649,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2004-12-31,-0.680570840835571,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2005-12-31,-0.971029877662659,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2006-12-31,-0.802562952041626,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2007-12-31,-0.852070689201355,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2008-12-31,-0.696565806865692,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2009-12-31,-0.506110489368439,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2010-12-31,-0.415407210588455,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2011-12-31,-0.417126506567001,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2012-12-31,-0.45806810259819,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2013-12-31,-0.32859343290329,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2014-12-31,-0.333112090826035,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2015-12-31,-0.268487215042114,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2016-12-31,-0.248866364359856,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2017-12-31,-0.278028756380081,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2018-12-31,-0.287118524312973,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2019-12-31,-0.730085670948029,latin america & caribbean,americas
bolivia,bol,political stability and absence of violence/terrorism,2020-12-31,-0.459805071353912,latin america & caribbean,americas
